,AYB,Discretise,Frequency
0,1900.0,Old,2382
1,1907.0,Old,2382
2,1900.0,Old,2382
3,1890.0,Old,2382
4,1948.0,Old,2382
5,1897.0,Old,2382
6,1922.0,Old,2382
7,1910.0,Old,2382
8,1902.0,Old,2382
9,1978.0,New,433
10,1910.0,Old,2382
11,1895.0,Old,2382
12,1910.0,Old,2382
13,1895.0,Old,2382
14,1890.0,Old,2382
15,1926.0,Old,2382
16,1900.0,Old,2382
17,1905.0,Old,2382
18,1915.0,Old,2382
19,1900.0,Old,2382
20,1900.0,Old,2382
21,1890.0,Old,2382
22,1885.0,Old,2382
23,1912.0,Old,2382
24,1885.0,Old,2382
25,1892.0,Old,2382
26,1885.0,Old,2382
27,1890.0,Old,2382
28,1900.0,Old,2382
29,1900.0,Old,2382
30,2001.0,Very New,175
31,1900.0,Old,2382
32,1909.0,Old,2382
33,2019.0,Very New,175
34,1979.0,New,433
35,1885.0,Old,2382
36,1945.0,Old,2382
37,1895.0,Old,2382
38,1914.0,Old,2382
39,1912.0,Old,2382
40,1927.0,Old,2382
41,1895.0,Old,2382
42,1885.0,Old,2382
43,1885.0,Old,2382
44,1911.0,Old,2382
45,1911.0,Old,2382
46,1900.0,Old,2382
47,1910.0,Old,2382
48,1870.0,Old,2382
49,1870.0,Old,2382
50,1890.0,Old,2382
51,1928.0,Old,2382
52,1880.0,Old,2382
53,1915.0,Old,2382
54,1890.0,Old,2382
55,1890.0,Old,2382
56,1905.0,Old,2382
57,1905.0,Old,2382
58,1915.0,Old,2382
59,1885.0,Old,2382
60,2001.0,Very New,175
61,1880.0,Old,2382
62,1909.0,Old,2382
63,1900.0,Old,2382
64,1910.0,Old,2382
65,1895.0,Old,2382
66,1961.0,New,433
67,1970.0,New,433
68,1976.0,New,433
69,2002.0,Very New,175
70,1911.0,Old,2382
71,1885.0,Old,2382
72,1915.0,Old,2382
73,1908.0,Old,2382
74,1885.0,Old,2382
75,1921.0,Old,2382
76,1900.0,Old,2382
77,1975.0,New,433
78,1912.0,Old,2382
79,1885.0,Old,2382
80,1874.0,Old,2382
81,1900.0,Old,2382
82,1910.0,Old,2382
83,1910.0,Old,2382
84,1900.0,Old,2382
85,1905.0,Old,2382
86,1890.0,Old,2382
87,1900.0,Old,2382
88,1900.0,Old,2382
89,1911.0,Old,2382
90,1910.0,Old,2382
91,1890.0,Old,2382
92,1920.0,Old,2382
93,1900.0,Old,2382
94,1900.0,Old,2382
95,1900.0,Old,2382
96,1900.0,Old,2382
97,1900.0,Old,2382
98,1905.0,Old,2382
99,2009.0,Very New,175
100,1890.0,Old,2382
101,1890.0,Old,2382
102,1895.0,Old,2382
103,1924.0,Old,2382
104,1912.0,Old,2382
105,1908.0,Old,2382
106,1908.0,Old,2382
107,1890.0,Old,2382
108,1894.0,Old,2382
109,1972.0,New,433
110,1972.0,New,433
111,1910.0,Old,2382
112,1895.0,Old,2382
113,1885.0,Old,2382
114,1900.0,Old,2382
115,1900.0,Old,2382
116,1900.0,Old,2382
117,1900.0,Old,2382
118,1900.0,Old,2382
119,1967.0,New,433
120,1900.0,Old,2382
121,1900.0,Old,2382
122,1890.0,Old,2382
123,2001.0,Very New,175
124,1910.0,Old,2382
125,1890.0,Old,2382
126,1916.0,Old,2382
127,2001.0,Very New,175
128,1910.0,Old,2382
129,1880.0,Old,2382
130,1900.0,Old,2382
131,1900.0,Old,2382
132,1900.0,Old,2382
133,1978.0,New,433
134,1900.0,Old,2382
135,1890.0,Old,2382
136,1890.0,Old,2382
137,1890.0,Old,2382
138,1908.0,Old,2382
139,1905.0,Old,2382
140,1966.0,New,433
141,1909.0,Old,2382
142,1900.0,Old,2382
143,1904.0,Old,2382
144,1910.0,Old,2382
145,1900.0,Old,2382
146,1924.0,Old,2382
147,1900.0,Old,2382
148,1915.0,Old,2382
149,1989.0,New,433
150,1915.0,Old,2382
151,1880.0,Old,2382
152,1880.0,Old,2382
153,1890.0,Old,2382
154,1880.0,Old,2382
155,1907.0,Old,2382
156,1907.0,Old,2382
157,1905.0,Old,2382
158,1914.0,Old,2382
159,1988.0,New,433
160,0.0,Very Old,10
161,1909.0,Old,2382
162,1913.0,Old,2382
163,1915.0,Old,2382
164,1916.0,Old,2382
165,1916.0,Old,2382
166,1912.0,Old,2382
167,1900.0,Old,2382
168,1910.0,Old,2382
169,1932.0,Old,2382
170,1917.0,Old,2382
171,1890.0,Old,2382
172,1890.0,Old,2382
173,1900.0,Old,2382
174,1890.0,Old,2382
175,1900.0,Old,2382
176,1900.0,Old,2382
177,1900.0,Old,2382
178,1900.0,Old,2382
179,1900.0,Old,2382
180,1900.0,Old,2382
181,1940.0,Old,2382
182,1941.0,Old,2382
183,1909.0,Old,2382
184,1900.0,Old,2382
185,1924.0,Old,2382
186,1924.0,Old,2382
187,1890.0,Old,2382
188,1906.0,Old,2382
189,1906.0,Old,2382
190,1906.0,Old,2382
191,1900.0,Old,2382
192,1900.0,Old,2382
193,1900.0,Old,2382
194,1900.0,Old,2382
195,1900.0,Old,2382
196,1964.0,New,433
197,1890.0,Old,2382
198,1911.0,Old,2382
199,1966.0,New,433
200,1966.0,New,433
201,1938.0,Old,2382
202,1900.0,Old,2382
203,2012.0,Very New,175
204,1913.0,Old,2382
205,1853.0,Old,2382
206,1925.0,Old,2382
207,1900.0,Old,2382
208,1900.0,Old,2382
209,1909.0,Old,2382
210,2012.0,Very New,175
211,2011.0,Very New,175
212,1909.0,Old,2382
213,1909.0,Old,2382
214,1890.0,Old,2382
215,1892.0,Old,2382
216,1890.0,Old,2382
217,1925.0,Old,2382
218,1900.0,Old,2382
219,1908.0,Old,2382
220,1914.0,Old,2382
221,1900.0,Old,2382
222,1890.0,Old,2382
223,1981.0,New,433
224,1900.0,Old,2382
225,1880.0,Old,2382
226,1900.0,Old,2382
227,1900.0,Old,2382
228,1913.0,Old,2382
229,1900.0,Old,2382
230,1905.0,Old,2382
231,1964.0,New,433
232,1964.0,New,433
233,1890.0,Old,2382
234,1962.0,New,433
235,1890.0,Old,2382
236,1900.0,Old,2382
237,1892.0,Old,2382
238,1932.0,Old,2382
239,1870.0,Old,2382
240,1911.0,Old,2382
241,1900.0,Old,2382
242,1890.0,Old,2382
243,1905.0,Old,2382
244,1900.0,Old,2382
245,1910.0,Old,2382
246,1912.0,Old,2382
247,1840.0,Old,2382
248,1900.0,Old,2382
249,1900.0,Old,2382
250,1965.0,New,433
251,1914.0,Old,2382
252,1910.0,Old,2382
253,1900.0,Old,2382
254,1965.0,New,433
255,1900.0,Old,2382
256,1890.0,Old,2382
257,1923.0,Old,2382
258,1912.0,Old,2382
259,1910.0,Old,2382
260,1880.0,Old,2382
261,1900.0,Old,2382
262,1908.0,Old,2382
263,1900.0,Old,2382
264,1915.0,Old,2382
265,1960.0,New,433
266,1918.0,Old,2382
267,1900.0,Old,2382
268,1900.0,Old,2382
269,1908.0,Old,2382
270,1913.0,Old,2382
271,1911.0,Old,2382
272,1924.0,Old,2382
273,1922.0,Old,2382
274,1910.0,Old,2382
275,2009.0,Very New,175
276,1885.0,Old,2382
277,1890.0,Old,2382
278,1911.0,Old,2382
279,1900.0,Old,2382
280,1910.0,Old,2382
281,1905.0,Old,2382
282,1900.0,Old,2382
283,1900.0,Old,2382
284,1900.0,Old,2382
285,1906.0,Old,2382
286,1949.0,Old,2382
287,1900.0,Old,2382
288,1912.0,Old,2382
289,1900.0,Old,2382
290,1900.0,Old,2382
291,1910.0,Old,2382
292,1890.0,Old,2382
293,1900.0,Old,2382
294,1912.0,Old,2382
295,1900.0,Old,2382
296,1900.0,Old,2382
297,1900.0,Old,2382
298,1911.0,Old,2382
299,1913.0,Old,2382
300,1913.0,Old,2382
301,1900.0,Old,2382
302,1893.0,Old,2382
303,1900.0,Old,2382
304,1916.0,Old,2382
305,1920.0,Old,2382
306,1920.0,Old,2382
307,1916.0,Old,2382
308,1890.0,Old,2382
309,1850.0,Old,2382
310,1900.0,Old,2382
311,1912.0,Old,2382
312,2002.0,Very New,175
313,1908.0,Old,2382
314,1915.0,Old,2382
315,1900.0,Old,2382
316,1890.0,Old,2382
317,1915.0,Old,2382
318,1900.0,Old,2382
319,1900.0,Old,2382
320,1911.0,Old,2382
321,1991.0,New,433
322,1870.0,Old,2382
323,1910.0,Old,2382
324,1915.0,Old,2382
325,1912.0,Old,2382
326,1900.0,Old,2382
327,1906.0,Old,2382
328,1920.0,Old,2382
329,1918.0,Old,2382
330,1900.0,Old,2382
331,1923.0,Old,2382
332,1900.0,Old,2382
333,1925.0,Old,2382
334,1900.0,Old,2382
335,1910.0,Old,2382
336,1920.0,Old,2382
337,1908.0,Old,2382
338,2010.0,Very New,175
339,1913.0,Old,2382
340,1915.0,Old,2382
341,1924.0,Old,2382
342,1924.0,Old,2382
343,1900.0,Old,2382
344,1922.0,Old,2382
345,1900.0,Old,2382
346,1895.0,Old,2382
347,1900.0,Old,2382
348,1900.0,Old,2382
349,1900.0,Old,2382
350,1915.0,Old,2382
351,1923.0,Old,2382
352,1900.0,Old,2382
353,1913.0,Old,2382
354,1900.0,Old,2382
355,1924.0,Old,2382
356,1910.0,Old,2382
357,2008.0,Very New,175
358,2008.0,Very New,175
359,1885.0,Old,2382
360,1900.0,Old,2382
361,1900.0,Old,2382
362,1957.0,New,433
363,1900.0,Old,2382
364,1922.0,Old,2382
365,1900.0,Old,2382
366,1924.0,Old,2382
367,1900.0,Old,2382
368,1899.0,Old,2382
369,1900.0,Old,2382
370,1900.0,Old,2382
371,1900.0,Old,2382
372,1908.0,Old,2382
373,1908.0,Old,2382
374,1908.0,Old,2382
375,1890.0,Old,2382
376,1913.0,Old,2382
377,1913.0,Old,2382
378,1905.0,Old,2382
379,1905.0,Old,2382
380,1905.0,Old,2382
381,1905.0,Old,2382
382,1900.0,Old,2382
383,1908.0,Old,2382
384,1900.0,Old,2382
385,1908.0,Old,2382
386,1966.0,New,433
387,1966.0,New,433
388,1930.0,Old,2382
389,1976.0,New,433
390,1905.0,Old,2382
391,1914.0,Old,2382
392,1920.0,Old,2382
393,1911.0,Old,2382
394,1908.0,Old,2382
395,1912.0,Old,2382
396,1926.0,Old,2382
397,1925.0,Old,2382
398,1923.0,Old,2382
399,1900.0,Old,2382
400,1910.0,Old,2382
401,1909.0,Old,2382
402,1900.0,Old,2382
403,1900.0,Old,2382
404,1910.0,Old,2382
405,1908.0,Old,2382
406,1917.0,Old,2382
407,1925.0,Old,2382
408,1915.0,Old,2382
409,1913.0,Old,2382
410,1976.0,New,433
411,1915.0,Old,2382
412,1915.0,Old,2382
413,1900.0,Old,2382
414,1915.0,Old,2382
415,1923.0,Old,2382
416,1910.0,Old,2382
417,1917.0,Old,2382
418,1911.0,Old,2382
419,1954.0,New,433
420,1911.0,Old,2382
421,1900.0,Old,2382
422,1902.0,Old,2382
423,1919.0,Old,2382
424,1925.0,Old,2382
425,1900.0,Old,2382
426,1905.0,Old,2382
427,1912.0,Old,2382
428,1912.0,Old,2382
429,1969.0,New,433
430,1969.0,New,433
431,1900.0,Old,2382
432,1916.0,Old,2382
433,1916.0,Old,2382
434,2004.0,Very New,175
435,1900.0,Old,2382
436,1900.0,Old,2382
437,1910.0,Old,2382
438,1900.0,Old,2382
439,1913.0,Old,2382
440,1913.0,Old,2382
441,1900.0,Old,2382
442,1926.0,Old,2382
443,1913.0,Old,2382
444,1900.0,Old,2382
445,1900.0,Old,2382
446,1900.0,Old,2382
447,1912.0,Old,2382
448,1912.0,Old,2382
449,1925.0,Old,2382
450,1911.0,Old,2382
451,1911.0,Old,2382
452,1978.0,New,433
453,1927.0,Old,2382
454,1910.0,Old,2382
455,1925.0,Old,2382
456,1908.0,Old,2382
457,1927.0,Old,2382
458,1927.0,Old,2382
459,1910.0,Old,2382
460,1912.0,Old,2382
461,1912.0,Old,2382
462,1900.0,Old,2382
463,1910.0,Old,2382
464,1923.0,Old,2382
465,1916.0,Old,2382
466,1916.0,Old,2382
467,1912.0,Old,2382
468,1905.0,Old,2382
469,1905.0,Old,2382
470,1910.0,Old,2382
471,1912.0,Old,2382
472,1915.0,Old,2382
473,1906.0,Old,2382
474,1906.0,Old,2382
475,1911.0,Old,2382
476,1908.0,Old,2382
477,1915.0,Old,2382
478,1900.0,Old,2382
479,1908.0,Old,2382
480,1909.0,Old,2382
481,1918.0,Old,2382
482,1919.0,Old,2382
483,1908.0,Old,2382
484,1890.0,Old,2382
485,1900.0,Old,2382
486,1924.0,Old,2382
487,1929.0,Old,2382
488,1990.0,New,433
489,1929.0,Old,2382
490,1900.0,Old,2382
491,1910.0,Old,2382
492,1910.0,Old,2382
493,1915.0,Old,2382
494,1925.0,Old,2382
495,1925.0,Old,2382
496,1914.0,Old,2382
497,1918.0,Old,2382
498,1911.0,Old,2382
499,1959.0,New,433
500,1913.0,Old,2382
501,1923.0,Old,2382
502,1923.0,Old,2382
503,1923.0,Old,2382
504,1925.0,Old,2382
505,1914.0,Old,2382
506,1928.0,Old,2382
507,1923.0,Old,2382
508,1908.0,Old,2382
509,1925.0,Old,2382
510,1940.0,Old,2382
511,1906.0,Old,2382
512,1949.0,Old,2382
513,1925.0,Old,2382
514,1949.0,Old,2382
515,1907.0,Old,2382
516,1937.0,Old,2382
517,1941.0,Old,2382
518,1914.0,Old,2382
519,1977.0,New,433
520,1928.0,Old,2382
521,1900.0,Old,2382
522,1928.0,Old,2382
523,1900.0,Old,2382
524,1900.0,Old,2382
525,1900.0,Old,2382
526,1900.0,Old,2382
527,1900.0,Old,2382
528,1887.0,Old,2382
529,1915.0,Old,2382
530,1915.0,Old,2382
531,1900.0,Old,2382
532,1900.0,Old,2382
533,1900.0,Old,2382
534,1900.0,Old,2382
535,1929.0,Old,2382
536,1925.0,Old,2382
537,1958.0,New,433
538,1925.0,Old,2382
539,1926.0,Old,2382
540,1908.0,Old,2382
541,1925.0,Old,2382
542,1900.0,Old,2382
543,1900.0,Old,2382
544,1900.0,Old,2382
545,1900.0,Old,2382
546,1900.0,Old,2382
547,1900.0,Old,2382
548,1900.0,Old,2382
549,1926.0,Old,2382
550,1908.0,Old,2382
551,1908.0,Old,2382
552,1860.0,Old,2382
553,1937.0,Old,2382
554,1937.0,Old,2382
555,1908.0,Old,2382
556,1900.0,Old,2382
557,2012.0,Very New,175
558,1800.0,Very Old,10
559,1980.0,New,433
560,1967.0,New,433
561,1900.0,Old,2382
562,1900.0,Old,2382
563,1900.0,Old,2382
564,1900.0,Old,2382
565,1900.0,Old,2382
566,1900.0,Old,2382
567,1900.0,Old,2382
568,1909.0,Old,2382
569,1900.0,Old,2382
570,1936.0,Old,2382
571,1936.0,Old,2382
572,1900.0,Old,2382
573,1928.0,Old,2382
574,1928.0,Old,2382
575,1900.0,Old,2382
576,1870.0,Old,2382
577,1922.0,Old,2382
578,1911.0,Old,2382
579,1900.0,Old,2382
580,1900.0,Old,2382
581,1988.0,New,433
582,1988.0,New,433
583,1931.0,Old,2382
584,2000.0,New,433
585,1900.0,Old,2382
586,1900.0,Old,2382
587,1993.0,New,433
588,1981.0,New,433
589,1925.0,Old,2382
590,1925.0,Old,2382
591,1935.0,Old,2382
592,1930.0,Old,2382
593,1900.0,Old,2382
594,1818.0,Old,2382
595,1948.0,Old,2382
596,1900.0,Old,2382
597,1978.0,New,433
598,1924.0,Old,2382
599,1924.0,Old,2382
600,1931.0,Old,2382
601,1900.0,Old,2382
602,1900.0,Old,2382
603,1900.0,Old,2382
604,1951.0,New,433
605,1921.0,Old,2382
606,1900.0,Old,2382
607,1900.0,Old,2382
608,1900.0,Old,2382
609,1900.0,Old,2382
610,1900.0,Old,2382
611,1923.0,Old,2382
612,1940.0,Old,2382
613,1940.0,Old,2382
614,1940.0,Old,2382
615,1940.0,Old,2382
616,1926.0,Old,2382
617,1924.0,Old,2382
618,1900.0,Old,2382
619,1930.0,Old,2382
620,1913.0,Old,2382
621,1900.0,Old,2382
622,1942.0,Old,2382
623,1938.0,Old,2382
624,1950.0,Old,2382
625,1932.0,Old,2382
626,1900.0,Old,2382
627,1900.0,Old,2382
628,1914.0,Old,2382
629,1959.0,New,433
630,1929.0,Old,2382
631,1900.0,Old,2382
632,1925.0,Old,2382
633,1926.0,Old,2382
634,1912.0,Old,2382
635,1927.0,Old,2382
636,1927.0,Old,2382
637,1926.0,Old,2382
638,1930.0,Old,2382
639,1900.0,Old,2382
640,1910.0,Old,2382
641,1928.0,Old,2382
642,1900.0,Old,2382
643,1933.0,Old,2382
644,1933.0,Old,2382
645,1900.0,Old,2382
646,1900.0,Old,2382
647,1910.0,Old,2382
648,1895.0,Old,2382
649,1926.0,Old,2382
650,1948.0,Old,2382
651,1934.0,Old,2382
652,1934.0,Old,2382
653,1950.0,Old,2382
654,1927.0,Old,2382
655,1951.0,New,433
656,1959.0,New,433
657,1925.0,Old,2382
658,1928.0,Old,2382
659,1926.0,Old,2382
660,1950.0,Old,2382
661,1939.0,Old,2382
662,1930.0,Old,2382
663,2004.0,Very New,175
664,1932.0,Old,2382
665,1930.0,Old,2382
666,1935.0,Old,2382
667,1936.0,Old,2382
668,1936.0,Old,2382
669,1955.0,New,433
670,1970.0,New,433
671,1976.0,New,433
672,1986.0,New,433
673,1926.0,Old,2382
674,1911.0,Old,2382
675,1927.0,Old,2382
676,1930.0,Old,2382
677,1949.0,Old,2382
678,1981.0,New,433
679,1987.0,New,433
680,2000.0,New,433
681,1987.0,New,433
682,1956.0,New,433
683,1926.0,Old,2382
684,1999.0,New,433
685,1999.0,New,433
686,1929.0,Old,2382
687,1924.0,Old,2382
688,1924.0,Old,2382
689,1932.0,Old,2382
690,1997.0,New,433
691,1939.0,Old,2382
692,1932.0,Old,2382
693,1933.0,Old,2382
694,1980.0,New,433
695,1953.0,New,433
696,1933.0,Old,2382
697,1952.0,New,433
698,1993.0,New,433
699,1996.0,New,433
700,1979.0,New,433
701,1983.0,New,433
702,2001.0,Very New,175
703,1974.0,New,433
704,1917.0,Old,2382
705,1938.0,Old,2382
706,1948.0,Old,2382
707,1938.0,Old,2382
708,1941.0,Old,2382
709,1942.0,Old,2382
710,1989.0,New,433
711,1989.0,New,433
712,1938.0,Old,2382
713,1971.0,New,433
714,1960.0,New,433
715,1928.0,Old,2382
716,1992.0,New,433
717,1922.0,Old,2382
718,1923.0,Old,2382
719,2006.0,Very New,175
720,2015.0,Very New,175
721,2016.0,Very New,175
722,1924.0,Old,2382
723,2006.0,Very New,175
724,1911.0,Old,2382
725,1926.0,Old,2382
726,1944.0,Old,2382
727,1938.0,Old,2382
728,1988.0,New,433
729,1938.0,Old,2382
730,1960.0,New,433
731,1986.0,New,433
732,1988.0,New,433
733,1923.0,Old,2382
734,1927.0,Old,2382
735,1965.0,New,433
736,1921.0,Old,2382
737,1989.0,New,433
738,1926.0,Old,2382
739,1929.0,Old,2382
740,1923.0,Old,2382
741,1936.0,Old,2382
742,1933.0,Old,2382
743,1934.0,Old,2382
744,1920.0,Old,2382
745,1932.0,Old,2382
746,1942.0,Old,2382
747,1938.0,Old,2382
748,1992.0,New,433
749,1992.0,New,433
750,1962.0,New,433
751,1940.0,Old,2382
752,1942.0,Old,2382
753,1979.0,New,433
754,1923.0,Old,2382
755,1979.0,New,433
756,1953.0,New,433
757,1925.0,Old,2382
758,1925.0,Old,2382
759,1923.0,Old,2382
760,1936.0,Old,2382
761,1936.0,Old,2382
762,1923.0,Old,2382
763,1948.0,Old,2382
764,1932.0,Old,2382
765,1952.0,New,433
766,1940.0,Old,2382
767,1940.0,Old,2382
768,1934.0,Old,2382
769,1936.0,Old,2382
770,1996.0,New,433
771,1984.0,New,433
772,1930.0,Old,2382
773,1988.0,New,433
774,1895.0,Old,2382
775,1940.0,Old,2382
776,1941.0,Old,2382
777,1939.0,Old,2382
778,1936.0,Old,2382
779,1908.0,Old,2382
780,1934.0,Old,2382
781,1953.0,New,433
782,1937.0,Old,2382
783,1979.0,New,433
784,1935.0,Old,2382
785,1932.0,Old,2382
786,1979.0,New,433
787,1979.0,New,433
788,1927.0,Old,2382
789,1955.0,New,433
790,1979.0,New,433
791,1925.0,Old,2382
792,1922.0,Old,2382
793,1938.0,Old,2382
794,1925.0,Old,2382
795,1925.0,Old,2382
796,1939.0,Old,2382
797,1925.0,Old,2382
798,1979.0,New,433
799,1941.0,Old,2382
800,1936.0,Old,2382
801,1950.0,Old,2382
802,1956.0,New,433
803,1978.0,New,433
804,1936.0,Old,2382
805,1927.0,Old,2382
806,1940.0,Old,2382
807,1937.0,Old,2382
808,1938.0,Old,2382
809,1937.0,Old,2382
810,1938.0,Old,2382
811,1939.0,Old,2382
812,1940.0,Old,2382
813,1937.0,Old,2382
814,1929.0,Old,2382
815,1928.0,Old,2382
816,1939.0,Old,2382
817,1932.0,Old,2382
818,1939.0,Old,2382
819,1955.0,New,433
820,1940.0,Old,2382
821,1940.0,Old,2382
822,1979.0,New,433
823,1925.0,Old,2382
824,1936.0,Old,2382
825,1939.0,Old,2382
826,1928.0,Old,2382
827,1927.0,Old,2382
828,1926.0,Old,2382
829,1938.0,Old,2382
830,1940.0,Old,2382
831,1940.0,Old,2382
832,1938.0,Old,2382
833,1936.0,Old,2382
834,1937.0,Old,2382
835,1933.0,Old,2382
836,1925.0,Old,2382
837,1932.0,Old,2382
838,1932.0,Old,2382
839,1937.0,Old,2382
840,1985.0,New,433
841,1984.0,New,433
842,1935.0,Old,2382
843,1979.0,New,433
844,1979.0,New,433
845,1917.0,Old,2382
846,1925.0,Old,2382
847,1939.0,Old,2382
848,1925.0,Old,2382
849,1923.0,Old,2382
850,1924.0,Old,2382
851,1925.0,Old,2382
852,1928.0,Old,2382
853,1920.0,Old,2382
854,1920.0,Old,2382
855,1917.0,Old,2382
856,1925.0,Old,2382
857,1936.0,Old,2382
858,1994.0,New,433
859,1923.0,Old,2382
860,1933.0,Old,2382
861,1927.0,Old,2382
862,1910.0,Old,2382
863,1999.0,New,433
864,1921.0,Old,2382
865,1923.0,Old,2382
866,1929.0,Old,2382
867,1929.0,Old,2382
868,1926.0,Old,2382
869,1926.0,Old,2382
870,1926.0,Old,2382
871,1922.0,Old,2382
872,1923.0,Old,2382
873,1937.0,Old,2382
874,1925.0,Old,2382
875,1911.0,Old,2382
876,1969.0,New,433
877,1926.0,Old,2382
878,1950.0,Old,2382
879,1926.0,Old,2382
880,1914.0,Old,2382
881,1928.0,Old,2382
882,1926.0,Old,2382
883,2014.0,Very New,175
884,1925.0,Old,2382
885,1939.0,Old,2382
886,1941.0,Old,2382
887,1980.0,New,433
888,1969.0,New,433
889,1918.0,Old,2382
890,1923.0,Old,2382
891,1923.0,Old,2382
892,1953.0,New,433
893,1925.0,Old,2382
894,1925.0,Old,2382
895,1894.0,Old,2382
896,1954.0,New,433
897,1922.0,Old,2382
898,1925.0,Old,2382
899,1990.0,New,433
900,1936.0,Old,2382
901,1925.0,Old,2382
902,1924.0,Old,2382
903,1927.0,Old,2382
904,1941.0,Old,2382
905,1952.0,New,433
906,1920.0,Old,2382
907,1916.0,Old,2382
908,1929.0,Old,2382
909,2002.0,Very New,175
910,1959.0,New,433
911,1924.0,Old,2382
912,1930.0,Old,2382
913,1946.0,Old,2382
914,1929.0,Old,2382
915,1938.0,Old,2382
916,1952.0,New,433
917,1916.0,Old,2382
918,1913.0,Old,2382
919,1919.0,Old,2382
920,1931.0,Old,2382
921,1933.0,Old,2382
922,1913.0,Old,2382
923,1928.0,Old,2382
924,1921.0,Old,2382
925,1925.0,Old,2382
926,1941.0,Old,2382
927,1915.0,Old,2382
928,1927.0,Old,2382
929,1922.0,Old,2382
930,1948.0,Old,2382
931,1939.0,Old,2382
932,1925.0,Old,2382
933,1922.0,Old,2382
934,1923.0,Old,2382
935,1926.0,Old,2382
936,1926.0,Old,2382
937,1928.0,Old,2382
938,1927.0,Old,2382
939,1939.0,Old,2382
940,1931.0,Old,2382
941,1941.0,Old,2382
942,1937.0,Old,2382
943,1923.0,Old,2382
944,1923.0,Old,2382
945,1929.0,Old,2382
946,1940.0,Old,2382
947,1955.0,New,433
948,1930.0,Old,2382
949,1931.0,Old,2382
950,1925.0,Old,2382
951,1927.0,Old,2382
952,1928.0,Old,2382
953,1924.0,Old,2382
954,1929.0,Old,2382
955,1929.0,Old,2382
956,1939.0,Old,2382
957,1928.0,Old,2382
958,1910.0,Old,2382
959,1989.0,New,433
960,1926.0,Old,2382
961,1921.0,Old,2382
962,1939.0,Old,2382
963,1924.0,Old,2382
964,1929.0,Old,2382
965,1957.0,New,433
966,1956.0,New,433
967,1939.0,Old,2382
968,1948.0,Old,2382
969,1933.0,Old,2382
970,1923.0,Old,2382
971,1932.0,Old,2382
972,1930.0,Old,2382
973,1930.0,Old,2382
974,1936.0,Old,2382
975,1906.0,Old,2382
976,1952.0,New,433
977,2013.0,Very New,175
978,1917.0,Old,2382
979,1924.0,Old,2382
980,1926.0,Old,2382
981,1931.0,Old,2382
982,1923.0,Old,2382
983,1927.0,Old,2382
984,1939.0,Old,2382
985,1941.0,Old,2382
986,1930.0,Old,2382
987,2013.0,Very New,175
988,1956.0,New,433
989,1929.0,Old,2382
990,1925.0,Old,2382
991,1915.0,Old,2382
992,1916.0,Old,2382
993,1920.0,Old,2382
994,1923.0,Old,2382
995,1929.0,Old,2382
996,1927.0,Old,2382
